competitionCode,homeShortName,awayShortName,matchday,kickoffAt,status,homeScore,awayScore,homeTries,awayTries
TOP14,TOU,CAS,20150905,2015-09-05T14:35:00,FINISHED,37,20,,
TOP14,CAS,TOU,20150131,2015-01-31T19:45:00,FINISHED,9,13,,
TOP14,TOU,CAS,20140822,2014-08-22T18:30:00,FINISHED,35,6,,
TOP14,CAS,TOU,20140222,2014-02-22T19:35:00,FINISHED,29,27,,
TOP14,TOU,CAS,20130921,2013-09-21T13:00:00,FINISHED,26,9,,
TOP14,CAS,TOU,20121230,2012-12-30T15:00:00,FINISHED,16,18,,
TOP14,TOU,CAS,20120817,2012-08-17T19:00:00,FINISHED,23,22,,
TOP14,TOU,CAS,20120602,2012-06-02T18:45:00,FINISHED,24,15,,
TOP14,TOU,CAS,20120310,2012-03-10T12:50:00,FINISHED,34,27,,
TOP14,CAS,TOU,20111014,2011-10-14T18:50:00,FINISHED,24,3,,
TOP14,TOU,CAS,20110102,2011-01-02T19:45:00,FINISHED,23,16,,
TOP14,CAS,TOU,20100821,2010-08-21T18:45:00,FINISHED,22,16,,
TOP14,TOU,CAS,20100508,2010-05-08T14:30:00,FINISHED,35,12,,
TOP14,TOU,CAS,20100424,2010-04-24T14:25:00,FINISHED,25,17,,
TOP14,CAS,TOU,20091121,2009-11-21T15:05:00,FINISHED,30,10,,
TOP14,TOU,CAS,20090314,2009-03-14T13:15:00,FINISHED,26,11,,
TOP14,CAS,TOU,20081003,2008-10-03T18:30:00,FINISHED,10,28,,
TOP14,UBB,CAS,20260214,2026-02-14T13:30:00,FINISHED,57,32,,
TOP14,CAS,UBB,20251101,2025-11-01T15:35:00,FINISHED,26,28,,
TOP14,UBB,CAS,20250517,2025-05-17T12:30:00,FINISHED,34,29,,
TOP14,CAS,UBB,20241221,2024-12-21T20:05:00,FINISHED,3,13,,
TOP14,CAS,UBB,20240224,2024-02-24T16:00:00,FINISHED,41,12,,
TOP14,UBB,CAS,20230826,2023-08-26T15:00:00,FINISHED,25,23,,
TOP14,CAS,UBB,20230128,2023-01-28T16:00:00,FINISHED,23,18,,
TOP14,UBB,CAS,20220917,2022-09-17T13:00:00,FINISHED,33,12,,
TOP14,UBB,CAS,20220129,2022-01-29T14:00:00,FINISHED,23,10,,
TOP14,CAS,UBB,20210918,2021-09-18T13:00:00,FINISHED,23,23,,
TOP14,UBB,CAS,20210515,2021-05-15T12:45:00,FINISHED,20,16,,
TOP14,CAS,UBB,20201113,2020-11-13T19:45:00,FINISHED,29,30,,
TOP14,UBB,CAS,20200301,2020-03-01T11:30:00,FINISHED,26,24,,
TOP14,CAS,UBB,20190907,2019-09-07T13:30:00,FINISHED,32,34,,
TOP14,UBB,CAS,20190413,2019-04-13T12:45:00,FINISHED,12,16,,
TOP14,CAS,UBB,20181223,2018-12-23T15:50:00,FINISHED,13,32,,
TOP14,UBB,CAS,20180218,2018-02-18T11:30:00,FINISHED,6,7,,
TOP14,CAS,UBB,20170902,2017-09-02T16:45:00,FINISHED,33,19,,
TOP14,UBB,CAS,20170219,2017-02-19T11:30:00,FINISHED,17,29,,
TOP14,CAS,UBB,20161030,2016-10-30T11:30:00,FINISHED,33,27,,
TOP14,CAS,UBB,20160130,2016-01-30T17:30:00,FINISHED,19,9,,
TOP14,UBB,CAS,20150822,2015-08-22T16:30:00,FINISHED,19,16,,
TOP14,CAS,UBB,20150411,2015-04-11T18:45:00,FINISHED,22,20,,
TOP14,UBB,CAS,20141011,2014-10-11T12:35:00,FINISHED,59,7,,
TOP14,CAS,UBB,20140103,2014-01-03T19:45:00,FINISHED,15,9,,
TOP14,UBB,CAS,20130831,2013-08-31T16:30:00,FINISHED,21,20,,
TOP14,CAS,UBB,20130412,2013-04-12T18:50:00,FINISHED,23,23,,
TOP14,UBB,CAS,20121110,2012-11-10T17:30:00,FINISHED,13,16,,
TOP14,CAS,UBB,20120414,2012-04-14T18:45:00,FINISHED,44,20,,
TOP14,UBB,CAS,20111105,2011-11-05T13:15:00,FINISHED,24,9,,
TOP14,USAP,CAS,20260530,2026-05-30T12:30:00,FINISHED,29,27,,
TOP14,CAS,USAP,20251129,2025-11-29T15:35:00,FINISHED,23,7,,
TOP14,USAP,CAS,20250215,2025-02-15T15:30:00,FINISHED,20,20,,
TOP14,CAS,USAP,20240921,2024-09-21T14:30:00,FINISHED,27,12,,
TOP14,USAP,CAS,20240330,2024-03-30T16:00:00,FINISHED,43,12,,
TOP14,CAS,USAP,20231231,2023-12-31T13:00:00,FINISHED,13,17,,
TOP14,CAS,USAP,20230528,2023-05-28T19:05:00,FINISHED,26,16,,
TOP14,USAP,CAS,20221001,2022-10-01T15:00:00,FINISHED,14,10,,
TOP14,CAS,USAP,20220522,2022-05-22T19:05:00,FINISHED,28,12,,
TOP14,USAP,CAS,20211226,2021-12-26T17:00:00,FINISHED,19,20,,
TOP14,CAS,USAP,20190316,2019-03-16T17:00:00,FINISHED,36,17,,
TOP14,USAP,CAS,20181124,2018-11-24T17:00:00,FINISHED,12,16,,
TOP14,CAS,USAP,20131221,2013-12-21T17:30:00,FINISHED,37,13,,
TOP14,USAP,CAS,20130817,2013-08-17T18:35:00,FINISHED,26,23,,
TOP14,USAP,CAS,20130330,2013-03-30T17:30:00,FINISHED,20,21,,
TOP14,CAS,USAP,20121101,2012-11-01T13:30:00,FINISHED,38,36,,
TOP14,CAS,USAP,20111231,2011-12-31T13:15:00,FINISHED,33,6,,
TOP14,USAP,CAS,20110826,2011-08-26T18:00:00,FINISHED,25,6,,
TOP14,USAP,CAS,20110507,2011-05-07T14:25:00,FINISHED,10,29,,
TOP14,CAS,USAP,20101204,2010-12-04T13:30:00,FINISHED,23,13,,
TOP14,CAS,USAP,20100403,2010-04-03T18:45:00,FINISHED,11,17,,
TOP14,USAP,CAS,20091030,2009-10-30T19:45:00,FINISHED,17,15,,
TOP14,CAS,USAP,20090516,2009-05-16T14:30:00,FINISHED,26,32,,
TOP14,USAP,CAS,20081220,2008-12-20T13:30:00,FINISHED,16,9,,
TOP14,CAS,VAN,20250419,2025-04-19T14:30:00,FINISHED,32,13,,
TOP14,VAN,CAS,20241026,2024-10-26T14:30:00,FINISHED,34,28,,
TOP14,LAR,LOU,20260131,2026-01-31T15:35:00,FINISHED,24,44,,
TOP14,LOU,LAR,20251025,2025-10-25T12:30:00,FINISHED,19,36,,
TOP14,LOU,LAR,20250215,2025-02-15T15:30:00,FINISHED,53,17,,
TOP14,LAR,LOU,20241005,2024-10-05T14:30:00,FINISHED,43,22,,
TOP14,LOU,LAR,20240217,2024-02-17T14:00:00,FINISHED,28,17,,
TOP14,LAR,LOU,20230826,2023-08-26T13:00:00,FINISHED,35,14,,
TOP14,LAR,LOU,20230204,2023-02-04T16:00:00,FINISHED,16,20,,
TOP14,LOU,LAR,20220910,2022-09-10T13:00:00,FINISHED,21,23,,
TOP14,LOU,LAR,20220605,2022-06-05T19:05:00,FINISHED,26,29,,
TOP14,LAR,LOU,20211227,2021-12-27T20:05:00,FINISHED,25,3,,
TOP14,LAR,LOU,20210417,2021-04-17T19:05:00,FINISHED,38,23,,
TOP14,LOU,LAR,20201205,2020-12-05T17:15:00,FINISHED,22,18,,
TOP14,LOU,LAR,20191110,2019-11-10T11:30:00,FINISHED,45,17,,
TOP14,LOU,LAR,20190518,2019-05-18T19:00:00,FINISHED,29,19,,
TOP14,LAR,LOU,20180922,2018-09-22T16:00:00,FINISHED,30,13,,
TOP14,LAR,LOU,20180317,2018-03-17T19:30:00,FINISHED,19,15,,
TOP14,LOU,LAR,20171104,2017-11-04T17:30:00,FINISHED,15,19,,
TOP14,LOU,LAR,20170415,2017-04-15T18:45:00,FINISHED,29,25,,
TOP14,LAR,LOU,20160910,2016-09-10T16:30:00,FINISHED,43,18,,
TOP14,LOU,LAR,20150509,2015-05-09T16:30:00,FINISHED,16,16,,
TOP14,LAR,LOU,20141004,2014-10-04T16:30:00,FINISHED,29,10,,
TOP14,LAR,LOU,20140511,2014-05-11T12:15:00,FINISHED,26,27,,
TOP14,LOU,LAR,20131222,2013-12-22T14:00:00,FINISHED,25,14,,
TOP14,LAR,LOU,20130210,2013-02-10T17:30:00,FINISHED,9,3,,
TOP14,LOU,LAR,20120922,2012-09-22T16:30:00,FINISHED,22,15,,
TOP14,LAR,MHR,20260214,2026-02-14T15:35:00,FINISHED,33,43,,
TOP14,MHR,LAR,20251004,2025-10-04T12:30:00,FINISHED,37,13,,
TOP14,LAR,MHR,20250518,2025-05-18T19:05:00,FINISHED,47,18,,
TOP14,MHR,LAR,20241026,2024-10-26T14:30:00,FINISHED,16,0,,
TOP14,LAR,MHR,20240203,2024-02-03T16:00:00,FINISHED,18,10,,
TOP14,MHR,LAR,20230820,2023-08-20T19:05:00,FINISHED,26,15,,
TOP14,MHR,LAR,20230513,2023-05-13T15:00:00,FINISHED,42,31,,
TOP14,LAR,MHR,20220903,2022-09-03T19:05:00,FINISHED,26,22,,
TOP14,LAR,MHR,20220507,2022-05-07T16:30:00,FINISHED,31,19,,
TOP14,LAR,MHR,20220129,2022-01-29T16:00:00,FINISHED,23,29,,
TOP14,MHR,LAR,20211002,2021-10-02T13:00:00,FINISHED,21,11,,
TOP14,MHR,LAR,20210508,2021-05-08T15:45:00,FINISHED,32,22,,
TOP14,LAR,MHR,20201227,2020-12-27T13:00:00,FINISHED,22,9,,
TOP14,LAR,MHR,20200125,2020-01-25T17:00:00,FINISHED,35,30,,
TOP14,MHR,LAR,20190907,2019-09-07T18:45:00,FINISHED,30,16,,
TOP14,LAR,MHR,20190126,2019-01-26T17:00:00,FINISHED,27,25,,
TOP14,MHR,LAR,20180901,2018-09-01T16:00:00,FINISHED,36,14,,
TOP14,MHR,LAR,20180408,2018-04-08T10:30:00,FINISHED,40,24,,
TOP14,LAR,MHR,20171202,2017-12-02T13:45:00,FINISHED,26,14,,
TOP14,LAR,MHR,20170430,2017-04-30T10:30:00,FINISHED,40,37,,
TOP14,MHR,LAR,20161029,2016-10-29T16:30:00,FINISHED,12,11,,
TOP14,LAR,MHR,20160507,2016-05-07T13:00:00,FINISHED,36,10,,
TOP14,MHR,LAR,20151127,2015-11-27T19:45:00,FINISHED,25,20,,
TOP14,MHR,LAR,20150307,2015-03-07T17:30:00,FINISHED,15,15,,
TOP14,LAR,MHR,20141101,2014-11-01T17:30:00,FINISHED,21,15,,
TOP14,LAR,MHR,20110312,2011-03-12T13:00:00,FINISHED,20,16,,
TOP14,MHR,LAR,20100925,2010-09-25T18:45:00,FINISHED,26,6,,
TOP14,LAR,PAU,20260321,2026-03-21T20:00:00,FINISHED,20,6,,
TOP14,PAU,LAR,20251130,2025-11-30T20:05:00,FINISHED,53,33,,
TOP14,PAU,LAR,20250607,2025-06-07T19:05:00,FINISHED,32,18,,
TOP14,LAR,PAU,20240921,2024-09-21T14:30:00,FINISHED,49,25,,
TOP14,LAR,PAU,20240518,2024-05-18T19:05:00,FINISHED,25,23,,
TOP14,PAU,LAR,20240106,2024-01-06T14:00:00,FINISHED,20,29,,
TOP14,PAU,LAR,20230304,2023-03-04T16:15:00,FINISHED,32,36,,
TOP14,LAR,PAU,20221029,2022-10-29T15:00:00,FINISHED,21,38,,
TOP14,PAU,LAR,20220226,2022-02-26T16:15:00,FINISHED,16,22,,
TOP14,LAR,PAU,20211127,2021-11-27T14:00:00,FINISHED,36,8,,
TOP14,LAR,PAU,20210529,2021-05-29T15:00:00,FINISHED,51,27,,
TOP14,PAU,LAR,20201101,2020-11-01T16:00:00,FINISHED,24,35,,
TOP14,PAU,LAR,20200104,2020-01-04T19:45:00,FINISHED,13,44,,
TOP14,LAR,PAU,20190413,2019-04-13T16:00:00,FINISHED,71,21,,
TOP14,PAU,LAR,20181222,2018-12-22T17:30:00,FINISHED,23,28,,
TOP14,PAU,LAR,20180310,2018-03-10T19:30:00,FINISHED,18,15,,
TOP14,LAR,PAU,20171125,2017-11-25T17:00:00,FINISHED,44,14,,
TOP14,PAU,LAR,20170325,2017-03-25T17:30:00,FINISHED,13,23,,
TOP14,LAR,PAU,20161106,2016-11-06T11:30:00,FINISHED,27,6,,
TOP14,LAR,PAU,20160312,2016-03-12T17:30:00,FINISHED,35,16,,
TOP14,PAU,LAR,20151227,2015-12-27T15:00:00,FINISHED,15,11,,
TOP14,LAR,PAU,20140518,2014-05-18T16:00:00,FINISHED,35,18,,
TOP14,LAR,PAU,20140215,2014-02-15T16:00:00,FINISHED,28,23,,
TOP14,PAU,LAR,20130929,2013-09-29T13:00:00,FINISHED,18,19,,
TOP14,PAU,LAR,20130511,2013-05-11T17:00:00,FINISHED,30,16,,
TOP14,PAU,LAR,20130414,2013-04-14T13:10:00,FINISHED,40,25,,
TOP14,LAR,PAU,20121124,2012-11-24T14:00:00,FINISHED,18,16,,
TOP14,RAC,LAR,20260510,2026-05-10T19:05:00,FINISHED,24,26,,
TOP14,LAR,RAC,20251102,2025-11-02T20:05:00,FINISHED,33,6,,
TOP14,LAR,RAC,20250222,2025-02-22T15:30:00,FINISHED,21,26,,
TOP14,RAC,LAR,20240928,2024-09-28T14:30:00,FINISHED,16,17,,
TOP14,LAR,RAC,20240608,2024-06-08T19:05:00,FINISHED,24,19,,
TOP14,RAC,LAR,20231126,2023-11-26T20:05:00,FINISHED,32,10,,
TOP14,RAC,LAR,20230128,2023-01-28T20:05:00,FINISHED,39,36,,
TOP14,LAR,RAC,20221001,2022-10-01T19:05:00,FINISHED,24,19,,
TOP14,RAC,LAR,20220515,2022-05-15T14:00:00,FINISHED,13,20,,
TOP14,LAR,RAC,20220326,2022-03-26T16:00:00,FINISHED,19,0,,
TOP14,RAC,LAR,20210911,2021-09-11T19:05:00,FINISHED,23,10,,
TOP14,LAR,RAC,20210618,2021-06-18T18:45:00,FINISHED,19,6,,
TOP14,RAC,LAR,20210207,2021-02-07T13:15:00,FINISHED,26,22,,
TOP14,LAR,RAC,20201122,2020-11-22T20:05:00,FINISHED,9,6,,
TOP14,RAC,LAR,20200229,2020-02-29T14:30:00,FINISHED,49,0,,
TOP14,LAR,RAC,20191019,2019-10-19T18:45:00,FINISHED,12,6,,
TOP14,RAC,LAR,20190531,2019-05-31T19:00:00,FINISHED,13,19,,
TOP14,RAC,LAR,20190302,2019-03-02T13:45:00,FINISHED,50,14,,
TOP14,LAR,RAC,20181201,2018-12-01T17:05:00,FINISHED,16,11,,
TOP14,RAC,LAR,20180218,2018-02-18T15:50:00,FINISHED,19,12,,
TOP14,LAR,RAC,20171008,2017-10-08T14:50:00,FINISHED,16,9,,
TOP14,RAC,LAR,20170311,2017-03-11T20:00:00,FINISHED,15,38,,
TOP14,LAR,RAC,20161203,2016-12-03T19:45:00,FINISHED,23,23,,
TOP14,LAR,RAC,20160527,2016-05-27T18:45:00,FINISHED,14,30,,
TOP14,RAC,LAR,20150829,2015-08-29T16:30:00,FINISHED,20,19,,
TOP14,LAR,RAC,20150516,2015-05-16T13:00:00,FINISHED,18,18,,
TOP14,RAC,LAR,20141220,2014-12-20T17:30:00,FINISHED,27,8,,
TOP14,LAR,RAC,20110219,2011-02-19T13:30:00,FINISHED,24,32,,
TOP14,RAC,LAR,20100911,2010-09-11T12:30:00,FINISHED,43,18,,
TOP14,LAR,TOL,20260104,2026-01-04T20:05:00,FINISHED,66,0,,
TOP14,TOL,LAR,20251108,2025-11-08T15:30:00,FINISHED,39,14,,
TOP14,TOL,LAR,20250126,2025-01-26T20:05:00,FINISHED,45,26,,
TOP14,LAR,TOL,20240908,2024-09-08T15:00:00,FINISHED,19,15,,
TOP14,TOL,LAR,20240615,2024-06-15T19:05:00,FINISHED,29,34,,
TOP14,LAR,TOL,20240428,2024-04-28T19:05:00,FINISHED,27,17,,
TOP14,TOL,LAR,20240127,2024-01-27T20:05:00,FINISHED,25,23,,
TOP14,TOL,LAR,20230506,2023-05-06T19:05:00,FINISHED,8,23,,
TOP14,LAR,TOL,20221016,2022-10-16T19:05:00,FINISHED,32,5,,
TOP14,TOL,LAR,20220319,2022-03-19T16:15:00,FINISHED,41,11,,
TOP14,LAR,TOL,20211024,2021-10-24T19:05:00,FINISHED,39,6,,
TOP14,TOL,LAR,20210213,2021-02-13T20:05:00,FINISHED,11,29,,
TOP14,LAR,TOL,20200905,2020-09-05T13:15:00,FINISHED,29,15,,
TOP14,LAR,TOL,20200222,2020-02-22T14:30:00,FINISHED,17,12,,
TOP14,TOL,LAR,20191006,2019-10-06T14:50:00,FINISHED,23,3,,
TOP14,LAR,TOL,20190504,2019-05-04T18:45:00,FINISHED,30,21,,
TOP14,TOL,LAR,20181028,2018-10-28T15:50:00,FINISHED,9,13,,
TOP14,LAR,TOL,20180225,2018-02-25T15:50:00,FINISHED,20,27,,
TOP14,TOL,LAR,20170930,2017-09-30T12:45:00,FINISHED,26,20,,
TOP14,LAR,TOL,20170526,2017-05-26T19:00:00,FINISHED,15,18,,
TOP14,TOL,LAR,20170128,2017-01-28T13:45:00,FINISHED,20,23,,
TOP14,LAR,TOL,20161008,2016-10-08T18:45:00,FINISHED,17,17,,
TOP14,LAR,TOL,20160306,2016-03-06T15:15:00,FINISHED,19,14,,
TOP14,TOL,LAR,20150912,2015-09-12T12:45:00,FINISHED,45,24,,
TOP14,LAR,TOL,20150425,2015-04-25T12:45:00,FINISHED,32,29,,
TOP14,TOL,LAR,20140823,2014-08-23T16:30:00,FINISHED,60,19,,
TOP14,TOL,LAR,20110127,2011-01-27T18:30:00,FINISHED,12,9,,
TOP14,LAR,TOL,20100901,2010-09-01T17:00:00,FINISHED,13,15,,
TOP14,LAR,TOU,20260517,2026-05-17T19:05:00,FINISHED,38,10,,
TOP14,TOU,LAR,20251228,2025-12-28T20:05:00,FINISHED,60,14,,
TOP14,LAR,TOU,20250104,2025-01-04T20:05:00,FINISHED,22,19,,
TOP14,TOU,LAR,20240915,2024-09-15T19:05:00,FINISHED,35,27,,
TOP14,TOU,LAR,20240621,2024-06-21T18:15:00,FINISHED,39,23,,
TOP14,TOU,LAR,20240602,2024-06-02T19:05:00,FINISHED,31,31,,
TOP14,LAR,TOU,20231230,2023-12-30T20:05:00,FINISHED,29,8,,
TOP14,TOU,LAR,20230617,2023-06-17T19:00:00,FINISHED,29,26,,
TOP14,LAR,TOU,20230107,2023-01-07T20:05:00,FINISHED,30,7,,
TOP14,TOU,LAR,20221023,2022-10-23T19:05:00,FINISHED,26,17,,
TOP14,TOU,LAR,20220611,2022-06-11T19:05:00,FINISHED,33,28,,
TOP14,TOU,LAR,20220430,2022-04-30T19:05:00,FINISHED,23,16,,
TOP14,LAR,TOU,20210905,2021-09-05T19:05:00,FINISHED,16,20,,
TOP14,TOU,LAR,20210625,2021-06-25T18:45:00,FINISHED,18,8,,
TOP14,LAR,TOU,20210522,2021-05-22T15:45:00,FINISHED,17,22,,
TOP14,LAR,TOU,20210227,2021-02-27T20:05:00,FINISHED,11,14,,
TOP14,TOU,LAR,20200912,2020-09-12T13:15:00,FINISHED,39,23,,
TOP14,LAR,TOU,20190914,2019-09-14T13:30:00,FINISHED,28,13,,
TOP14,TOU,LAR,20190608,2019-06-08T19:00:00,FINISHED,20,6,,
TOP14,LAR,TOU,20190324,2019-03-24T20:00:00,FINISHED,19,23,,
TOP14,TOU,LAR,20180908,2018-09-08T15:00:00,FINISHED,33,26,,
TOP14,TOU,LAR,20180429,2018-04-29T14:50:00,FINISHED,19,14,,
TOP14,LAR,TOU,20171029,2017-10-29T15:50:00,FINISHED,37,21,,
TOP14,TOU,LAR,20170305,2017-03-05T16:00:00,FINISHED,21,27,,
TOP14,LAR,TOU,20161113,2016-11-13T13:50:00,FINISHED,25,19,,
TOP14,LAR,TOU,20160220,2016-02-20T19:45:00,FINISHED,28,8,,
TOP14,TOU,LAR,20151016,2015-10-16T19:00:00,FINISHED,39,22,,
TOP14,TOU,LAR,20150110,2015-01-10T17:30:00,FINISHED,29,26,,
TOP14,LAR,TOU,20140830,2014-08-30T12:45:00,FINISHED,37,25,,
TOP14,LAR,TOU,20110211,2011-02-11T19:45:00,FINISHED,19,22,,
TOP14,TOU,LAR,20100905,2010-09-05T13:00:00,FINISHED,50,3,,
TOP14,LAR,UBB,20260418,2026-04-18T12:30:00,FINISHED,45,15,,
TOP14,UBB,LAR,20250906,2025-09-06T19:05:00,FINISHED,23,18,,
TOP14,UBB,LAR,20250426,2025-04-26T19:05:00,FINISHED,10,21,,
TOP14,LAR,UBB,20241020,2024-10-20T19:05:00,FINISHED,32,22,,
TOP14,UBB,LAR,20240511,2024-05-11T19:05:00,FINISHED,34,14,,
TOP14,LAR,UBB,20231119,2023-11-19T20:05:00,FINISHED,25,21,,
TOP14,LAR,UBB,20230610,2023-06-10T15:00:00,FINISHED,24,13,,
TOP14,UBB,LAR,20230325,2023-03-25T20:05:00,FINISHED,6,36,,
TOP14,LAR,UBB,20221223,2022-12-23T17:45:00,FINISHED,8,12,,
TOP14,LAR,UBB,20220416,2022-04-16T14:00:00,FINISHED,31,23,,
TOP14,UBB,LAR,20220409,2022-04-09T12:00:00,FINISHED,13,31,,
TOP14,UBB,LAR,20220402,2022-04-02T19:05:00,FINISHED,15,16,,
TOP14,LAR,UBB,20211105,2021-11-05T20:00:00,FINISHED,26,3,,
TOP14,UBB,LAR,20210327,2021-03-27T16:15:00,FINISHED,11,26,,
TOP14,LAR,UBB,20201025,2020-10-25T20:05:00,FINISHED,20,6,,
TOP14,UBB,LAR,20191222,2019-12-22T15:50:00,FINISHED,20,15,,
TOP14,LAR,UBB,20190525,2019-05-25T14:15:00,FINISHED,81,12,,
TOP14,UBB,LAR,20180929,2018-09-29T16:00:00,FINISHED,34,22,,
TOP14,LAR,UBB,20180324,2018-03-24T13:45:00,FINISHED,31,20,,
TOP14,UBB,LAR,20171223,2017-12-23T15:00:00,FINISHED,29,19,,
TOP14,LAR,UBB,20170408,2017-04-08T12:45:00,FINISHED,16,5,,
TOP14,UBB,LAR,20161119,2016-11-19T16:00:00,FINISHED,26,0,,
TOP14,LAR,UBB,20160416,2016-04-16T18:45:00,FINISHED,22,15,,
TOP14,UBB,LAR,20151031,2015-10-31T13:00:00,FINISHED,21,16,,
TOP14,UBB,LAR,20150328,2015-03-28T14:00:00,FINISHED,21,22,,
TOP14,LAR,UBB,20140920,2014-09-20T16:30:00,FINISHED,26,29,,
TOP14,USAP,LAR,20260425,2026-04-25T14:35:00,FINISHED,29,31,,
TOP14,LAR,USAP,20250927,2025-09-27T14:35:00,FINISHED,31,8,,
TOP14,LAR,USAP,20250531,2025-05-31T14:30:00,FINISHED,38,15,,
TOP14,USAP,LAR,20241229,2024-12-29T17:00:00,FINISHED,21,13,,
TOP14,USAP,LAR,20240224,2024-02-24T16:00:00,FINISHED,27,15,,
TOP14,LAR,USAP,20231202,2023-12-02T16:00:00,FINISHED,35,6,,
TOP14,USAP,LAR,20221231,2022-12-31T16:00:00,FINISHED,10,29,,
TOP14,LAR,USAP,20220917,2022-09-17T15:00:00,FINISHED,43,8,,
TOP14,LAR,USAP,20220423,2022-04-23T15:15:00,FINISHED,32,16,,
TOP14,USAP,LAR,20211030,2021-10-30T13:00:00,FINISHED,22,13,,
TOP14,USAP,LAR,20190427,2019-04-27T18:45:00,FINISHED,29,49,,
TOP14,LAR,USAP,20180916,2018-09-16T10:30:00,FINISHED,37,10,,
TOP14,LAR,USAP,20110326,2011-03-26T13:30:00,FINISHED,16,34,,
TOP14,USAP,LAR,20101002,2010-10-02T12:30:00,FINISHED,21,16,,
TOP14,VAN,LAR,20250510,2025-05-10T14:30:00,FINISHED,29,30,,
TOP14,LAR,VAN,20241130,2024-11-30T15:30:00,FINISHED,14,23,,
TOP14,LOU,MHR,20260606,2026-06-06T19:05:00,FINISHED,25,28,,
TOP14,MHR,LOU,20251018,2025-10-18T14:35:00,FINISHED,35,13,,
TOP14,LOU,MHR,20250419,2025-04-19T14:30:00,FINISHED,32,23,,
TOP14,MHR,LOU,20240907,2024-09-07T14:30:00,FINISHED,22,26,,
TOP14,MHR,LOU,20240601,2024-06-01T15:00:00,FINISHED,41,26,,
TOP14,LOU,MHR,20231230,2023-12-30T13:00:00,FINISHED,20,18,,
TOP14,LOU,MHR,20230218,2023-02-18T16:00:00,FINISHED,31,21,,
TOP14,MHR,LOU,20221015,2022-10-15T15:00:00,FINISHED,26,33,,
TOP14,LOU,MHR,20220430,2022-04-30T13:00:00,FINISHED,43,20,,
TOP14,MHR,LOU,20211030,2021-10-30T15:00:00,FINISHED,30,8,,
TOP14,MHR,LOU,20210123,2021-01-23T17:15:00,FINISHED,16,21,,
TOP14,LOU,MHR,20210106,2021-01-06T17:45:00,FINISHED,24,20,,
TOP14,MHR,LOU,20191130,2019-11-30T19:45:00,FINISHED,33,8,,
TOP14,LOU,MHR,20190601,2019-06-01T15:00:00,FINISHED,21,16,,
TOP14,MHR,LOU,20190105,2019-01-05T15:30:00,FINISHED,14,25,,
TOP14,LOU,MHR,20180915,2018-09-15T12:45:00,FINISHED,55,13,,
TOP14,MHR,LOU,20180525,2018-05-25T19:00:00,FINISHED,40,14,,
TOP14,LOU,MHR,20180505,2018-05-05T19:00:00,FINISHED,32,24,,
TOP14,MHR,LOU,20171223,2017-12-23T17:00:00,FINISHED,38,17,,
TOP14,LOU,MHR,20170305,2017-03-05T11:30:00,FINISHED,16,3,,
TOP14,MHR,LOU,20161112,2016-11-12T19:15:00,FINISHED,25,20,,
TOP14,MHR,LOU,20150328,2015-03-28T14:00:00,FINISHED,45,17,,
TOP14,LOU,MHR,20141129,2014-11-29T17:30:00,FINISHED,23,20,,
TOP14,MHR,LOU,20120414,2012-04-14T12:15:00,FINISHED,43,12,,
TOP14,LOU,MHR,20111130,2011-11-30T19:00:00,FINISHED,10,30,,
TOP14,LOU,PAU,20260103,2026-01-03T15:35:00,FINISHED,22,17,,
TOP14,PAU,LOU,20250927,2025-09-27T14:35:00,FINISHED,40,15,,
TOP14,LOU,PAU,20250510,2025-05-10T14:30:00,FINISHED,27,29,,
TOP14,PAU,LOU,20241130,2024-11-30T15:30:00,FINISHED,29,15,,
TOP14,LOU,PAU,20240427,2024-04-27T15:00:00,FINISHED,38,20,,
TOP14,PAU,LOU,20230902,2023-09-02T15:00:00,FINISHED,40,10,,
TOP14,PAU,LOU,20230107,2023-01-07T16:00:00,FINISHED,12,21,,
TOP14,LOU,PAU,20221022,2022-10-22T15:00:00,FINISHED,31,27,,
TOP14,LOU,PAU,20220108,2022-01-08T16:00:00,FINISHED,35,10,,
TOP14,PAU,LOU,20210911,2021-09-11T13:00:00,FINISHED,21,17,,
TOP14,LOU,PAU,20210130,2021-01-30T17:15:00,FINISHED,17,18,,
TOP14,PAU,LOU,20201011,2020-10-11T19:10:00,FINISHED,29,29,,
TOP14,LOU,PAU,20191012,2019-10-12T18:45:00,FINISHED,27,8,,
TOP14,PAU,LOU,20190407,2019-04-07T10:30:00,FINISHED,24,27,,
TOP14,LOU,PAU,20181201,2018-12-01T17:05:00,FINISHED,30,10,,
TOP14,LOU,PAU,20171231,2017-12-31T13:00:00,FINISHED,35,23,,
TOP14,PAU,LOU,20170910,2017-09-10T10:30:00,FINISHED,30,14,,
TOP14,PAU,LOU,20170212,2017-02-12T11:30:00,FINISHED,38,15,,
TOP14,LOU,PAU,20161009,2016-10-09T10:30:00,FINISHED,27,22,,
TOP14,PAU,LOU,20140209,2014-02-09T17:30:00,FINISHED,19,22,,
TOP14,LOU,PAU,20130921,2013-09-21T17:00:00,FINISHED,39,7,,
TOP14,LOU,PAU,20130428,2013-04-28T17:45:00,FINISHED,19,26,,
TOP14,PAU,LOU,20121209,2012-12-09T17:00:00,FINISHED,19,9,,
TOP14,RAC,LOU,20260124,2026-01-24T15:35:00,FINISHED,35,34,,
TOP14,LOU,RAC,20250906,2025-09-06T15:00:00,FINISHED,32,7,,
